,title,price,link
189,"ASUS Vivobook 15 Thin and Light Laptop, Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, 60Hz (16GB RAM/512GB/Windows 11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","48,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODI5OTU5MTkzOTIxMTQ5OjE3MzA1NzIzNzI6c3BfYXRmX25leHQ6MzAwMTE5MTEzNDM3MzMyOjowOjo&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS%2Fdp%2FB0C7H6SSC8%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572372%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
190,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","36,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_22?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.4ZArauUBcZ3aowA78UmMllIeZsfhdiXTNInMuJTgyoAuwLVpwCJp0R7FqK25lzCUciCABeNhgNwRARXwwrm82P7SinJx42u1UnknDt7pzBnh7SZKNXZ2NBFpvvu5dugRg0wGnkPn_MMNBsntF2czaJ2Q4jqIxGZT7eh0OMFcBZ22JobEioLHvuZ2HKVqvFqjhZlwdvZpzrbTnF5rhxnzX5pok7TNGDCEgpBfOrdu8Vo.RUnqbqpSt9JcL8Ezdu74Wm9ecl47SFE52nXPF3waIM0&dib_tag=se&keywords=laptop&qid=1730572150&sprefix=lep%2Caps%2C757&sr=8-22
191,(Refurbished) Dell Latitude 5410 10th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11 Pro/MS Office/WiFi/BT/Intel UHD Graphics)  ,"25,499",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODI5OTU5MTkzOTIxMTQ5OjE3MzA1NzIzNzI6c3BfYXRmX25leHQ6MzAwMzQ0MDk4NzM2OTMyOjowOjo&url=%2FRefurbished-Dell-Latitude-Windows-Graphics%2Fdp%2FB0DH4HDNTP%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572372%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
192,"HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Laptop (15.6 inch, Silver, 2.3 kg)  ","32,890",https://amazon.in//HP-Intel-Core-12th-1215U/dp/B0CKHWTWSZ/ref=sr_1_195?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-195
193,"ASUS Vivobook Go 15 (2023), Intel Core i3-N305, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Silver/1.63 kg), E1504GA-NJ321WS  ","31,430",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504GA-NJ321WS/dp/B0C1GGZYS5/ref=sr_1_196?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-196
194,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","36,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTVYC1Q/ref=sr_1_197?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-197
195,"(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor , 16 GB Ram & 1TB SSD, 14 Inches FHD 1080p Screen Notebook Computer  ","23,599",https://amazon.in//Refurbished-Dell-Latitude-Mobile-8th-Processor/dp/B0CGRLB8NC/ref=sr_1_198?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-198
196,"Acer ALG Gaming Laptop 12th Gen Intel Core i5 Processor (16GB RAM/1TB SSD/6GB RTX3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6"") FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","60,990",https://amazon.in//Acer-Processor-Graphics-Win11Home-AL15G-52/dp/B0D32QRT3L/ref=sr_1_199?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-199
197,"ASUS TUF F17 Gaming Laptop, Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX706HF-HX018W  ","48,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W/dp/B0C27VNNWH/ref=sr_1_200?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-200
198,HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Full Size Keyboard/15.6-inch (39.6 cm)/ Windows 11/Silver/1.59 kg) fd0186TU Laptop  ,"40,990",https://amazon.in//HP-Keyboard-15-6-inch-Windows-fd0186TU/dp/B0D2KDCWJL/ref=sr_1_201?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-201
199,"HP Laptop 250 G9 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" (39.62cm)/Silver/1.57 kg/MS Office 2021 Pro Plus  ","36,700",https://amazon.in//HP-Laptop-250-Intel-1215U/dp/B0DJCSYLFJ/ref=sr_1_202?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-202
200,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ","40,729",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODI5OTU5MTkzOTIxMTQ5OjE3MzA1NzIzNzI6c3BfbXRmOjMwMDM0MjMwNzMyNzAzMjo6MDo6&url=%2FASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS%2Fdp%2FB0BQSH511C%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572372%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
201,"ASUS TUF Gaming A15, Ryzen 7 7435HS, 15.6-inch (39.62 cm) FHD 144Hz, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/48WHr/Graphite Black/2.3 Kg), FA506NCR-HN054W  ","60,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_23?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.4ZArauUBcZ3aowA78UmMllIeZsfhdiXTNInMuJTgyoAuwLVpwCJp0R7FqK25lzCUciCABeNhgNwRARXwwrm82P7SinJx42u1UnknDt7pzBnh7SZKNXZ2NBFpvvu5dugRg0wGnkPn_MMNBsntF2czaJ2Q4jqIxGZT7eh0OMFcBZ22JobEioLHvuZ2HKVqvFqjhZlwdvZpzrbTnF5rhxnzX5pok7TNGDCEgpBfOrdu8Vo.RUnqbqpSt9JcL8Ezdu74Wm9ecl47SFE52nXPF3waIM0&dib_tag=se&keywords=laptop&qid=1730572150&sprefix=lep%2Caps%2C757&sr=8-23
202,"ASUS Vivobook Go 14 (2023) Thin & Light Laptop,AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, (8GB RAM/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODI5OTU5MTkzOTIxMTQ5OjE3MzA1NzIzNzI6c3BfbXRmOjMwMDM0MjMwNzMyNzczMjo6MDo6&url=%2FASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS%2Fdp%2FB0BVMM9CW5%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572372%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
203,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6 inch(39.6cm) FHD Laptop(8GB RAM,512GB SSD,Intel UHD Graphics,Alexa,Dual Speakers,Numeric Keypad,Win 11,MSO 211.69 Kgs,Natural Silver) 15s-fr5009TU  ","34,990",https://amazon.in//HP-i3-1215U-Graphics-Speakers-15s-fr5009TU/dp/B0C3D78N9J/ref=sr_1_205?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-205
204,"HP 15s Ryzen 5 (8GB RAM/512GB SSD/FHD/Windows 11/ MS Office/Numeric Keyboard /15.6""(39.6cm)/Silver/1.69 kg) eq2144AU Laptop  ","36,963",https://amazon.in//HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_206?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-206
205,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor, 16GB, 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Backlit KB, Windows 11 + Mso'21 & 15 Month McAfee, Silver, Thin & Light- 1.62kg  ","54,990",https://amazon.in//Dell-Inspiron-i5-1334U-Processor-39-62cm/dp/B0D2Y1BLDT/ref=sr_1_207?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-207
206,"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021 Pro Plus  ","33,430",https://amazon.in//Lenovo-V14-Intel-Core-1215U/dp/B0DJCQ8D3J/ref=sr_1_208?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-208
207,"HP Victus Gaming Laptop,12th Gen Intel Core i5-12450H,4GB RTX 3050 GPU,15.6-inch(39.6 cm),FHD,IPS,16GB DDR4,512GB SSD,Backlit KB,Dual Speakers (MSO, Blue,2.37 kg),fa0666TX/fa0444tx/fa0333tx  ","65,990",https://amazon.in//HP-i5-12450H-15-6-inch-Response-fa0666TX/dp/B0C2HZYM87/ref=sr_1_209?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-209
208,Lenovo V15 G3 IAP Laptop RYZEN 3-7320u / 8GB DDR4 / 512 GB SSD PCIe / 15.60 FHD TN Display/Windows 11 / Silver (Grey) / 1 Year Onsite Warranty  ,"27,960",https://amazon.in//Lenovo-V15-3-7320u-Display-Warranty/dp/B09NNQ6DT1/ref=sr_1_210?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-210
209,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","60,990",https://amazon.in//Lenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN/dp/B0CNK1VTZW/ref=sr_1_211?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-211
210,"HP 15s Ryzen 3 5300U (8GB RAM/512GB SSD/FHD/Windows 11/MS Office’21/15.6"" (39.6cm)/Silver/1.69 kg) eq2212AU Laptop  ","31,890",https://amazon.in//HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_212?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg&dib_tag=se&keywords=laptop&qid=1730572372&sprefix=lep%2Caps%2C757&sr=8-212
211,"ASUS Vivobook 15, 15.6"" (39.62cm) FHD, 60Hz, Core i7-12700H 12th Gen, Thin and Light Laptop (16GB RAM/512GB SSD/Iris Xᵉ Graphics/Windows 11/Office 2021/Quiet Blue/1.7 Kg), X1502ZA-EJ744WS  ","56,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODI5OTU5MTkzOTIxMTQ5OjE3MzA1NzIzNzI6c3BfYnRmOjMwMDI1MDgyMzc3OTIzMjo6MDo6&url=%2FASUS-Vivobook-i7-12700H-Graphics-X1502ZA-EJ744WS%2Fdp%2FB0D3LQRHWC%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2U44J85V9C94J%26dib%3DeyJ2IjoiMSJ9.KEtpM-u6naXeXLvbFlh8Ap4Wemom_aXN6E84i022JymDqp3EeJR4MIlPol4d6rgRJEoLDnR-MGNFYpPiN1USFI5qRKh-XFQn-Wxwye8kh-Kmh_qN2rSKt8sFuXO1nd0DlADM1MNJWFJFgI9UwqTZ1DT9bC0_SwYcKCJ8FrFiZT3oPbstAmsp-f4EDQgOark3PuOycKjnH1DMytFuuWZarzg6POyao3pXNiu3QOYSGa4.gTCMUeTTbQQahmBHtWJzbN6yAjk3lldLBoshMQiLlzg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730572372%26sprefix%3Dlep%252Caps%252C757%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
212,"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021 Pro Plus  ","41,490",https://amazon.in//Lenovo-Intel-Core-12th-1235U/dp/B0DJCNMC4C/ref=sr_1_24?crid=2U44J85V9C94J&dib=eyJ2IjoiMSJ9.4ZArauUBcZ3aowA78UmMllIeZsfhdiXTNInMuJTgyoAuwLVpwCJp0R7FqK25lzCUciCABeNhgNwRARXwwrm82P7SinJx42u1UnknDt7pzBnh7SZKNXZ2NBFpvvu5dugRg0wGnkPn_MMNBsntF2czaJ2Q4jqIxGZT7eh0OMFcBZ22JobEioLHvuZ2HKVqvFqjhZlwdvZpzrbTnF5rhxnzX5pok7TNGDCEgpBfOrdu8Vo.RUnqbqpSt9JcL8Ezdu74Wm9ecl47SFE52nXPF3waIM0&dib_tag=se&keywords=laptop&qid=1730572150&sprefix=lep%2Caps%2C757&sr=8-24
